Index,period,org_code,type,attendances,breaches,admissions
4524,2018-02-01,RQM,1,16205,1328,3436
4526,2018-02-01,RJ6,1,6309,1955,1843
4529,2018-02-01,RVR,1,11224,1595,3083
4532,2018-02-01,RJ1,1,11904,1939,3129
4536,2018-02-01,RQX,1,9545,534,1568
4538,2018-02-01,RYJ,1,9033,3710,2933
4541,2018-02-01,RJZ,1,14353,5103,3938
4543,2018-02-01,RAX,1,8124,1382,1943
4545,2018-02-01,RJ2,1,11969,2975,4106
4547,2018-02-01,R1K,1,11140,3216,5658
4551,2018-02-01,RAP,1,14041,2477,2641
4553,2018-02-01,RAL,1,17829,2798,3735
4556,2018-02-01,RJ7,1,11760,2145,3552
4559,2018-02-01,RAS,1,5088,2488,1829
4564,2018-02-01,RRV,1,10692,1558,1641
4567,2018-02-01,RKE,1,8085,1124,1207
4570,2018-02-01,RDD,1,11200,1874,2875
4571,2018-02-01,RC1,1,5795,1115,1850
4574,2018-02-01,RQ3,1,4779,326,992
4575,2018-02-01,RJF,1,5100,1179,1789
4577,2018-02-01,RGT,1,8877,2233,2553
4579,2018-02-01,RFS,1,6358,453,1926
4581,2018-02-01,RDE,1,7111,889,2258
4584,2018-02-01,RTG,1,10124,2317,3269
4588,2018-02-01,RWH,1,8321,2450,2694
4592,2018-02-01,RLT,1,6232,1389,1030
4594,2018-02-01,RR1,1,18186,5218,6066
4597,2018-02-01,RGQ,1,6315,763,1843
4599,2018-02-01,RGP,1,4887,929,1372
4601,2018-02-01,RNQ,1,6635,2060,2301
4605,2018-02-01,RC9,1,8046,298,2538
4610,2018-02-01,RQ8,1,7196,1590,2012
4612,2018-02-01,RD8,1,6517,1228,1353
4614,2018-02-01,RM1,1,7593,3325,2475
4616,2018-02-01,RGN,1,10542,2493,3287
4618,2018-02-01,RNS,1,7532,2113,2278
4623,2018-02-01,RX1,1,11172,4396,3614
4630,2018-02-01,RXK,1,12705,3357,3027
4633,2018-02-01,RK5,1,7422,1216,2367
4635,2018-02-01,RXW,1,7910,3051,2078
4640,2018-02-01,RJC,1,5121,991,1677
4642,2018-02-01,RAJ,1,6442,1136,2482
4645,2018-02-01,RNA,1,7805,2498,1962
4647,2018-02-01,RQW,1,7584,2801,1471
4648,2018-02-01,RCX,1,4774,1472,2076
4649,2018-02-01,RL4,1,10018,2396,2290
4651,2018-02-01,RWD,1,10766,3577,3358
4653,2018-02-01,RRK,1,9322,2048,3922
4654,2018-02-01,RKB,1,11114,3874,3892
4657,2018-02-01,RWE,1,16531,5165,4106
4659,2018-02-01,RJE,1,12676,4669,4258
4662,2018-02-01,RBK,1,5986,2101,1989
4665,2018-02-01,RWG,1,7187,2850,2566
4667,2018-02-01,RGR,1,5158,839,2146
4669,2018-02-01,RWP,1,9160,3817,2801
4671,2018-02-01,RLQ,1,4338,1387,1222
4673,2018-02-01,REM,1,6469,2091,2881
4675,2018-02-01,RCF,1,4751,411,1078
4676,2018-02-01,RBS,1,4574,338,961
4678,2018-02-01,RFF,1,6797,685,2039
4679,2018-02-01,RXL,1,5307,2582,2196
4681,2018-02-01,RMC,1,7672,1729,2010
4683,2018-02-01,RAE,1,9011,2282,3215
4687,2018-02-01,RWY,1,11191,1403,2795
4688,2018-02-01,RLN,1,7334,1721,2646
4691,2018-02-01,RJR,1,5476,1489,1962
4693,2018-02-01,RXP,1,9747,2120,3320
4695,2018-02-01,RP5,1,9948,1407,3093
4697,2018-02-01,RJN,1,3630,1119,910
4699,2018-02-01,RXR,1,7774,2591,2933
4702,2018-02-01,RR7,1,6602,689,1517
4704,2018-02-01,RCD,1,3705,268,932
4707,2018-02-01,RWA,1,10158,2434,2967
4710,2018-02-01,RXN,1,5201,2120,1809
4713,2018-02-01,RR8,1,14899,5122,4314
4718,2018-02-01,R0A,1,18881,4021,5983
4721,2018-02-01,RBT,1,4954,1451,1828
4723,2018-02-01,RXF,1,18110,2345,3813
4726,2018-02-01,RNL,1,6635,948,1978
4728,2018-02-01,RVW,1,3342,271,1329
4732,2018-02-01,RJL,1,9976,1832,2656
4734,2018-02-01,RTF,1,7481,1577,4054
4738,2018-02-01,RW6,1,19679,5121,5705
4742,2018-02-01,RQ6,1,7023,2383,2122
4745,2018-02-01,RM3,1,7433,1946,2480
4748,2018-02-01,RCU,1,4566,209,652
4750,2018-02-01,RHQ,1,8396,3566,2831
4754,2018-02-01,RTR,1,9261,612,2126
4756,2018-02-01,RE9,1,4870,362,1086
4758,2018-02-01,RVY,1,5816,1657,1623
4760,2018-02-01,RBN,1,8406,2219,3656
4762,2018-02-01,RWJ,1,6400,1872,2338
4764,2018-02-01,RMP,1,6580,1801,1578
4766,2018-02-01,RTD,1,8991,1276,1933
4769,2018-02-01,RFR,1,7207,890,1473
4771,2018-02-01,RTX,1,6531,1404,1908
4774,2018-02-01,RWW,1,5745,1598,1942
4777,2018-02-01,RBL,1,6994,2064,2271
4781,2018-02-01,RRF,1,6073,1700,2183
4783,2018-02-01,RCB,1,8211,2459,3586
4785,2018-02-01,RTK,1,7590,1806,1976
4791,2018-02-01,RXH,1,11328,2518,3057
4795,2018-02-01,RXQ,1,5781,1513,2810
4799,2018-02-01,RN7,1,7995,1623,2436
4801,2018-02-01,RBD,1,3195,216,1214
4804,2018-02-01,RVV,1,12050,4011,3984
4806,2018-02-01,RXC,1,8321,1139,2772
4810,2018-02-01,RDU,1,17941,2690,5666
4812,2018-02-01,RTE,1,11015,1271,3776
4813,2018-02-01,RN3,1,5708,1295,2018
4815,2018-02-01,RN5,1,8375,1814,2265
4819,2018-02-01,R1F,1,3368,461,839
4822,2018-02-01,RWF,1,10670,1265,3505
4824,2018-02-01,RPA,1,6830,1992,2144
4826,2018-02-01,RVJ,1,6656,2166,2301
4827,2018-02-01,RBZ,1,3180,866,953
4831,2018-02-01,RTH,1,10195,2286,2738
4835,2018-02-01,RK9,1,7371,2542,2812
4838,2018-02-01,RD3,1,4667,936,1494
4840,2018-02-01,RHU,1,7928,2903,2731
4844,2018-02-01,RHW,1,8154,2166,2646
4847,2018-02-01,REF,1,5140,2232,2204
4849,2018-02-01,RH8,1,7595,987,1882
4851,2018-02-01,RA2,1,5241,295,2144
4853,2018-02-01,RD1,1,5485,1635,2319
4855,2018-02-01,RNZ,1,3499,387,1118
4863,2018-02-01,RTP,1,7197,984,2276
4866,2018-02-01,RBA,1,5150,652,1875
4868,2018-02-01,RDZ,1,5633,509,1891
4871,2018-02-01,RA9,1,5338,1450,2261
4873,2018-02-01,RHM,1,7394,1771,2699
4876,2018-02-01,RA7,1,8685,1648,2727
4879,2018-02-01,RYR,1,10131,849,3160
4880,2018-02-01,RA3,1,3364,813,941
4884,2018-02-01,RA4,1,3933,246,1311
4885,2018-01-01,RF4,1,21317,6104,4988
4888,2018-01-01,R1H,1,27281,5839,7738
4895,2018-01-01,RQM,1,17990,1406,3893
4897,2018-01-01,RJ6,1,6987,2310,2198
4900,2018-01-01,RVR,1,12541,1478,3565
4903,2018-01-01,RJ1,1,12739,1390,3302
4907,2018-01-01,RQX,1,10679,621,1694
4909,2018-01-01,RYJ,1,9999,3559,3342
4912,2018-01-01,RJZ,1,16668,4931,4301
4915,2018-01-01,RAX,1,9047,1287,2172
4917,2018-01-01,RJ2,1,13162,3787,4518
4919,2018-01-01,R1K,1,12208,4689,5781
4923,2018-01-01,RAP,1,15685,3838,2641
4925,2018-01-01,RAL,1,19763,3222,3803
4928,2018-01-01,RJ7,1,12982,2422,3983
4931,2018-01-01,RAS,1,5617,2602,2046
4936,2018-01-01,RRV,1,11589,1616,1690
4939,2018-01-01,RKE,1,8899,1203,1382
4942,2018-01-01,RDD,1,12093,1933,3204
4943,2018-01-01,RC1,1,6162,802,2121
4946,2018-01-01,RQ3,1,4903,119,1096
4947,2018-01-01,RJF,1,5765,1448,2088
4949,2018-01-01,RGT,1,9522,1950,2804
4951,2018-01-01,RFS,1,6927,692,2265
4953,2018-01-01,RDE,1,7552,870,2536
4956,2018-01-01,RTG,1,10753,1862,3246
4960,2018-01-01,RWH,1,8831,2353,2959
4964,2018-01-01,RLT,1,6717,1423,1082
4966,2018-01-01,RR1,1,19375,5741,6621
4969,2018-01-01,RGQ,1,6749,758,2148
4971,2018-01-01,RGP,1,5642,933,1462
4973,2018-01-01,RNQ,1,7362,2290,2725
4977,2018-01-01,RC9,1,8798,267,2662
4982,2018-01-01,RQ8,1,7867,1869,2221
4984,2018-01-01,RD8,1,6977,1259,1565
4986,2018-01-01,RM1,1,8002,3095,2691
4988,2018-01-01,RGN,1,11584,3434,3456
4990,2018-01-01,RNS,1,8145,1803,2571
4995,2018-01-01,RX1,1,11874,4213,4066
5002,2018-01-01,RXK,1,14708,3244,3502
5005,2018-01-01,RK5,1,8315,1577,2715
5007,2018-01-01,RXW,1,8580,3489,2273
5012,2018-01-01,RJC,1,5458,780,1743
5014,2018-01-01,RAJ,1,7213,1709,2894
5017,2018-01-01,RNA,1,8741,2591,2427
5019,2018-01-01,RQW,1,8422,2830,1805
5020,2018-01-01,RCX,1,5327,1007,2215
5021,2018-01-01,RL4,1,11186,2931,2670
5023,2018-01-01,RWD,1,11866,4241,3816
5025,2018-01-01,RRK,1,10083,2181,3947
5026,2018-01-01,RKB,1,11813,3465,4099
5029,2018-01-01,RWE,1,18173,4970,4588
5031,2018-01-01,RJE,1,13346,6145,4543
5034,2018-01-01,RBK,1,6610,2416,2220
5037,2018-01-01,RWG,1,7887,3168,3047
5039,2018-01-01,RGR,1,5468,980,2333
5041,2018-01-01,RWP,1,10218,4039,3122
5043,2018-01-01,RLQ,1,4532,1263,1437
5044,2018-01-01,REM,1,7457,2059,3358
5046,2018-01-01,RCF,1,5420,403,1177
5047,2018-01-01,RBS,1,5060,324,1067
5049,2018-01-01,RFF,1,7275,1052,2102
5050,2018-01-01,RXL,1,5434,2511,2432
5052,2018-01-01,RMC,1,8506,2081,2250
5054,2018-01-01,RAE,1,9962,2448,3574
5058,2018-01-01,RWY,1,11735,1084,3303
5059,2018-01-01,RLN,1,8106,2049,2941
5062,2018-01-01,RJR,1,5644,1234,2073
5064,2018-01-01,RXP,1,10759,3135,3731
5066,2018-01-01,RP5,1,10919,1680,3456
5068,2018-01-01,RJN,1,3818,1103,946
5070,2018-01-01,RXR,1,8389,3352,3161
5073,2018-01-01,RR7,1,7269,802,1810
5075,2018-01-01,RCD,1,4025,370,1029
5078,2018-01-01,RWA,1,10867,2613,3255
5081,2018-01-01,RXN,1,5530,2103,2062
5084,2018-01-01,RR8,1,16080,5412,4990
5089,2018-01-01,R0A,1,20940,4840,6843
5092,2018-01-01,RBT,1,5272,1515,2009
5094,2018-01-01,RXF,1,19760,4196,4236
5095,2018-01-01,RNL,1,7399,1446,2241
5097,2018-01-01,RVW,1,3881,471,1598
5101,2018-01-01,RJL,1,11366,1715,2479
5103,2018-01-01,RTF,1,8124,1349,4225
5106,2018-01-01,RW6,1,22238,5639,6143
5110,2018-01-01,RQ6,1,7750,2407,2508
5113,2018-01-01,RM3,1,8048,1533,2798
5116,2018-01-01,RCU,1,4354,105,605
5118,2018-01-01,RHQ,1,8970,2786,2967
5122,2018-01-01,RTR,1,10214,1092,2386
5124,2018-01-01,RE9,1,5312,813,1245
5126,2018-01-01,RVY,1,6117,1864,1829
5128,2018-01-01,RBN,1,9281,2620,4125
5130,2018-01-01,RWJ,1,7358,2256,2539
5132,2018-01-01,RMP,1,7150,1847,1759
5134,2018-01-01,RTD,1,9471,1334,2174
5137,2018-01-01,RFR,1,7868,1013,1530
5139,2018-01-01,RTX,1,7030,1744,2170
5142,2018-01-01,RWW,1,6289,1553,2233
5145,2018-01-01,RBL,1,7718,2249,2658
5149,2018-01-01,RRF,1,6332,1812,2453
5151,2018-01-01,RCB,1,8731,2691,3588
5153,2018-01-01,RTK,1,8162,1821,2154
5159,2018-01-01,RXH,1,12166,2628,3381
5163,2018-01-01,RXQ,1,6130,1630,2692
5167,2018-01-01,RN7,1,8982,1848,2775
5169,2018-01-01,RBD,1,3628,274,1393
5172,2018-01-01,RVV,1,13196,5065,4482
5174,2018-01-01,RXC,1,9148,1256,3020
5178,2018-01-01,RDU,1,20059,3287,6285
5180,2018-01-01,RTE,1,11699,1195,4105
5181,2018-01-01,RN3,1,6079,1882,2185
5183,2018-01-01,RN5,1,8821,1624,2600
5187,2018-01-01,R1F,1,3581,1063,900
5190,2018-01-01,RWF,1,12011,2061,3928
5192,2018-01-01,RPA,1,7531,2369,2437
5194,2018-01-01,RVJ,1,7008,1744,2482
5195,2018-01-01,RBZ,1,3453,1006,1117
5199,2018-01-01,RTH,1,10627,2153,2997
5203,2018-01-01,RK9,1,7952,2140,2972
5206,2018-01-01,RD3,1,5024,684,1588
5208,2018-01-01,RHU,1,8691,3238,2931
5212,2018-01-01,RHW,1,8826,1565,3239
5215,2018-01-01,REF,1,5773,2207,2741
5217,2018-01-01,RH8,1,8020,1033,1994
5219,2018-01-01,RA2,1,5613,325,2250
5220,2018-01-01,RD1,1,5737,1851,2597
5222,2018-01-01,RNZ,1,3666,533,1176
5230,2018-01-01,RTP,1,7908,1027,2472
5233,2018-01-01,RBA,1,5637,721,2117
5235,2018-01-01,RDZ,1,6003,551,1930
5238,2018-01-01,RA9,1,5920,1348,2593
5240,2018-01-01,RHM,1,8273,1462,3082
5243,2018-01-01,RA7,1,9289,1862,3173
5246,2018-01-01,RYR,1,10653,1297,3411
5247,2018-01-01,RA3,1,3670,924,1090
5251,2018-01-01,RA4,1,4163,218,1510
5252,2017-12-01,RF4,1,21384,5818,5019
5255,2017-12-01,R1H,1,26833,6098,7281
5260,2017-12-01,RQM,1,17695,1569,3729
5262,2017-12-01,RJ6,1,6714,1725,2182
5265,2017-12-01,RVR,1,12519,1411,3634
5268,2017-12-01,RJ1,1,12351,1730,3299
5272,2017-12-01,RQX,1,10236,568,1657
5274,2017-12-01,RYJ,1,9940,3527,3316
5277,2017-12-01,RJZ,1,17524,4846,4390
5280,2017-12-01,RAX,1,9076,1361,2188
5282,2017-12-01,RJ2,1,13202,3101,4353
5284,2017-12-01,R1K,1,11883,4912,5557
5288,2017-12-01,RAP,1,15188,4165,2688
5290,2017-12-01,RAL,1,19199,3662,4327
5293,2017-12-01,RJ7,1,12796,2112,3935
5296,2017-12-01,RAS,1,5828,2553,2056
5300,2017-12-01,RRV,1,11130,1491,1610
5303,2017-12-01,RKE,1,8583,1156,1364
5306,2017-12-01,RDD,1,12032,1978,2798
5307,2017-12-01,RC1,1,6269,926,2044
5310,2017-12-01,RQ3,1,5088,422,1159
5311,2017-12-01,RJF,1,5568,1009,2052
5313,2017-12-01,RGT,1,9740,2119,3231
5315,2017-12-01,RFS,1,7117,513,2219
5317,2017-12-01,RDE,1,7836,1454,2616
5320,2017-12-01,RTG,1,11184,2945,3356
5324,2017-12-01,RWH,1,9064,2973,3126
5328,2017-12-01,RLT,1,6805,1155,1109
5330,2017-12-01,RR1,1,19294,5239,6827
5333,2017-12-01,RGQ,1,7259,1129,2189
5335,2017-12-01,RGP,1,5767,1038,1421
5337,2017-12-01,RNQ,1,7488,1989,2632
5341,2017-12-01,RC9,1,8851,240,2817
5346,2017-12-01,RQ8,1,7996,2170,2228
5348,2017-12-01,RD8,1,7108,1367,1603
5350,2017-12-01,RM1,1,8658,3167,2958
5352,2017-12-01,RGN,1,12005,4007,3338
5354,2017-12-01,RNS,1,8620,1996,2390
5359,2017-12-01,RX1,1,12340,4245,4189
5366,2017-12-01,RXK,1,14643,3814,3363
5369,2017-12-01,RK5,1,8479,1712,2704
5371,2017-12-01,RXW,1,8298,3048,2214
5376,2017-12-01,RJC,1,5712,891,1778
5378,2017-12-01,RAJ,1,7472,1935,2792
5381,2017-12-01,RNA,1,8410,2961,2175
5383,2017-12-01,RQW,1,8584,2808,1813
5384,2017-12-01,RCX,1,5656,1076,2297
5385,2017-12-01,RL4,1,10705,2314,2598
5387,2017-12-01,RWD,1,11883,3977,3734
5389,2017-12-01,RRK,1,9667,986,3552
5390,2017-12-01,RKB,1,11597,3160,4067
5393,2017-12-01,RWE,1,18473,5705,4505
5395,2017-12-01,RJE,1,13524,5545,4465
5398,2017-12-01,RBK,1,6576,2290,2209
5401,2017-12-01,RWG,1,8234,2611,3047
5403,2017-12-01,RGR,1,5959,997,2302
5404,2017-12-01,RWP,1,10225,3663,3159
5406,2017-12-01,RLQ,1,4696,1314,1346
5407,2017-12-01,REM,1,7436,2153,3361
5409,2017-12-01,RCF,1,5878,537,1210
5410,2017-12-01,RBS,1,5226,306,1045
5412,2017-12-01,RFF,1,7483,1054,2122
5413,2017-12-01,RXL,1,6086,3616,2370
5415,2017-12-01,RMC,1,8894,2291,2377
5417,2017-12-01,RAE,1,10439,2284,3518
5421,2017-12-01,RWY,1,12653,1514,3303
5422,2017-12-01,RLN,1,8785,2216,3142
5425,2017-12-01,RJR,1,6008,1637,2304
5427,2017-12-01,RXP,1,11783,2814,3869
5429,2017-12-01,RP5,1,11104,1585,3194
5431,2017-12-01,RJN,1,4238,1208,971
5433,2017-12-01,RXR,1,8797,2583,3378
5436,2017-12-01,RR7,1,7812,963,1806
5438,2017-12-01,RCD,1,4294,409,1108
5442,2017-12-01,RWA,1,11156,2090,3270
5445,2017-12-01,RXN,1,5661,2155,2203
5448,2017-12-01,RR8,1,16757,5033,4800
5453,2017-12-01,R0A,1,21430,5355,6799
5456,2017-12-01,RBT,1,5789,1904,2079
5458,2017-12-01,RXF,1,20860,4013,4456
5459,2017-12-01,RNL,1,7886,1287,2125
5461,2017-12-01,RVW,1,4288,838,1668
5465,2017-12-01,RJL,1,11252,1501,2989
5467,2017-12-01,RTF,1,8419,1321,4301
5470,2017-12-01,RW6,1,22680,6740,6054
5474,2017-12-01,RQ6,1,7498,2063,2437
5477,2017-12-01,RM3,1,8429,1624,2854
5480,2017-12-01,RCU,1,4808,168,733
5482,2017-12-01,RHQ,1,8995,2718,3054
5486,2017-12-01,RTR,1,10938,867,2645
5488,2017-12-01,RE9,1,5596,679,1247
5490,2017-12-01,RVY,1,6270,1925,1705
5492,2017-12-01,RBN,1,9382,2524,3990
5494,2017-12-01,RWJ,1,7653,2341,2804
5496,2017-12-01,RMP,1,7090,1432,1825
5498,2017-12-01,RTD,1,10121,1177,2353
5501,2017-12-01,RFR,1,8139,1169,1540
5503,2017-12-01,RTX,1,7345,1387,2226
5506,2017-12-01,RWW,1,6604,1784,2346
5509,2017-12-01,RBL,1,8023,2361,2714
5513,2017-12-01,RRF,1,6810,1980,2446
5515,2017-12-01,RCB,1,9667,2727,3942
5517,2017-12-01,RTK,1,8696,1467,2131
5523,2017-12-01,RXH,1,12430,2631,3537
5527,2017-12-01,RXQ,1,6735,2042,2792
5531,2017-12-01,RN7,1,9391,1724,2735
5533,2017-12-01,RBD,1,3766,270,1335
5536,2017-12-01,RVV,1,13295,5142,4418
5538,2017-12-01,RXC,1,9863,1336,3068
5541,2017-12-01,RDU,1,20198,3179,6421
5543,2017-12-01,RTE,1,11760,1087,3935
5544,2017-12-01,RN3,1,6004,1934,2248
5546,2017-12-01,RN5,1,9421,2596,2681
5549,2017-12-01,R1F,1,3681,766,978
5551,2017-12-01,RWF,1,12732,2215,4120
5553,2017-12-01,RPA,1,8074,2496,2617
5555,2017-12-01,RVJ,1,7253,2157,2552
5556,2017-12-01,RBZ,1,3719,858,1246
5560,2017-12-01,RTH,1,11515,2507,3327
5564,2017-12-01,RK9,1,8384,2476,3168
5567,2017-12-01,RD3,1,5541,1007,1821
5569,2017-12-01,RHU,1,9564,3554,3126
5573,2017-12-01,RHW,1,9216,1896,3191
5576,2017-12-01,REF,1,6200,2619,2799
5578,2017-12-01,RH8,1,8288,1177,2185
5580,2017-12-01,RA2,1,6019,525,2419
5581,2017-12-01,RD1,1,5758,1588,2313
5583,2017-12-01,RNZ,1,3840,477,1205
5591,2017-12-01,RTP,1,8128,688,2680
5594,2017-12-01,RBA,1,5998,795,2136
5596,2017-12-01,RDZ,1,6302,1176,1996
5599,2017-12-01,RA9,1,6127,983,2648
5601,2017-12-01,RHM,1,8836,1979,3245
5604,2017-12-01,RA7,1,9460,1599,3093
5607,2017-12-01,RYR,1,11871,1973,3560
5609,2017-12-01,RA3,1,3620,717,1031
5613,2017-12-01,RA4,1,4477,198,1472
5614,2017-11-01,RF4,1,21387,4921,5013
5617,2017-11-01,R1H,1,26990,4896,6991
5622,2017-11-01,RQM,1,17891,1197,3618
5624,2017-11-01,RJ6,1,6617,1123,2336
5627,2017-11-01,RVR,1,12425,861,3439
5630,2017-11-01,RJ1,1,12476,1827,3305
5634,2017-11-01,RQX,1,10354,426,1590
5636,2017-11-01,RYJ,1,9710,2878,3260
5639,2017-11-01,RJZ,1,17766,4449,3936
5642,2017-11-01,RAX,1,9027,1056,2153
5644,2017-11-01,RJ2,1,13247,2446,4479
5646,2017-11-01,R1K,1,11185,3911,5344
5650,2017-11-01,RAP,1,14772,2655,2732
5652,2017-11-01,RAL,1,18989,2695,4471
5655,2017-11-01,RJ7,1,13239,1862,3996
5658,2017-11-01,RAS,1,5725,2088,2038
5662,2017-11-01,RRV,1,11717,1701,1509
5665,2017-11-01,RKE,1,8549,745,1486
5668,2017-11-01,RDD,1,12303,1758,2714
5669,2017-11-01,RC1,1,6179,700,1988
5672,2017-11-01,RQ3,1,5838,1232,1142
5673,2017-11-01,RJF,1,5418,1061,1885
5675,2017-11-01,RGT,1,10153,1657,3289
5677,2017-11-01,RFS,1,6838,227,2092
5679,2017-11-01,RDE,1,7685,905,2428
5682,2017-11-01,RTG,1,10935,1798,3116
5686,2017-11-01,RWH,1,8889,2321,3042
5690,2017-11-01,RLT,1,6706,932,1184
5692,2017-11-01,RR1,1,19888,5052,6531
5695,2017-11-01,RGQ,1,6942,604,1886
5697,2017-11-01,RGP,1,5637,565,1364
5699,2017-11-01,RNQ,1,7122,1683,2567
5703,2017-11-01,RC9,1,8942,194,2647
5708,2017-11-01,RQ8,1,8544,1449,2230
5710,2017-11-01,RD8,1,7239,942,1711
5712,2017-11-01,RM1,1,8465,2122,2795
5714,2017-11-01,RGN,1,11450,2644,3311
5716,2017-11-01,RNS,1,8688,1644,2530
5720,2017-11-01,RX1,1,12304,2926,3805
5727,2017-11-01,RXK,1,14676,3161,3150
5730,2017-11-01,RK5,1,8147,965,2491
5732,2017-11-01,RXW,1,8535,2633,2182
5737,2017-11-01,RJC,1,5617,490,1767
5739,2017-11-01,RAJ,1,8445,1206,2586
5741,2017-11-01,RNA,1,8647,2249,1971
5743,2017-11-01,RQW,1,8765,2572,1348
5744,2017-11-01,RCX,1,5083,666,2024
5745,2017-11-01,RL4,1,10892,2120,2563
5747,2017-11-01,RWD,1,11208,2629,3586
5749,2017-11-01,RRK,1,9522,1804,3073
5750,2017-11-01,RKB,1,11896,2837,4109
5753,2017-11-01,RWE,1,18807,4180,4431
5755,2017-11-01,RJE,1,13843,4455,4538
5758,2017-11-01,RBK,1,6416,1747,2109
5761,2017-11-01,RWG,1,8094,2094,3014
5763,2017-11-01,RGR,1,5985,573,2158
5764,2017-11-01,RWP,1,9984,2983,2977
5766,2017-11-01,RLQ,1,4421,847,1193
5768,2017-11-01,REM,1,7087,1807,3167
5770,2017-11-01,RCF,1,5416,387,1088
5771,2017-11-01,RBS,1,5799,420,1160
5773,2017-11-01,RFF,1,7091,554,2019
5774,2017-11-01,RXL,1,6034,2545,2268
5776,2017-11-01,RMC,1,9135,1973,2449
5778,2017-11-01,RAE,1,11110,1962,3428
5781,2017-11-01,RWY,1,12097,1094,3151
5782,2017-11-01,RLN,1,8254,814,2842
5785,2017-11-01,RJR,1,5832,1118,2107
5787,2017-11-01,RXP,1,11039,1089,3502
5789,2017-11-01,RP5,1,10663,1179,3091
5791,2017-11-01,RJN,1,4120,761,928
5793,2017-11-01,RXR,1,8480,2992,3224
5796,2017-11-01,RR7,1,7218,305,1660
5798,2017-11-01,RCD,1,3998,173,981
5801,2017-11-01,RWA,1,10923,1283,3156
5804,2017-11-01,RXN,1,5727,1679,2102
5807,2017-11-01,RR8,1,16997,3692,4779
5812,2017-11-01,R0A,1,21530,3927,6643
5815,2017-11-01,RBT,1,5100,851,1991
5817,2017-11-01,RXF,1,19600,1826,4254
5818,2017-11-01,RNL,1,7458,765,2066
5820,2017-11-01,RVW,1,3825,419,1562
5824,2017-11-01,RJL,1,10824,910,2717
5826,2017-11-01,RTF,1,8300,851,3986
5829,2017-11-01,RW6,1,24067,4558,6324
5833,2017-11-01,RQ6,1,7423,1943,2526
5836,2017-11-01,RM3,1,8359,877,2851
5839,2017-11-01,RCU,1,5191,218,676
5841,2017-11-01,RHQ,1,8772,2144,2822
5845,2017-11-01,RTR,1,10213,330,2213
5847,2017-11-01,RE9,1,5293,217,1294
5849,2017-11-01,RVY,1,6575,1950,1791
5851,2017-11-01,RBN,1,9634,1720,4105
5853,2017-11-01,RWJ,1,8206,1758,2643
5854,2017-11-01,RMP,1,7063,1170,1776
5856,2017-11-01,RTD,1,11131,777,2234
5859,2017-11-01,RFR,1,7882,1469,1493
5861,2017-11-01,RTX,1,7177,1040,1997
5864,2017-11-01,RWW,1,7070,1342,2513
5867,2017-11-01,RBL,1,7906,1490,2599
5871,2017-11-01,RRF,1,6959,2023,2248
5873,2017-11-01,RCB,1,9042,1247,3584
5875,2017-11-01,RTK,1,8612,1444,1957
5881,2017-11-01,RXH,1,12631,2114,3463
5885,2017-11-01,RXQ,1,7072,1680,2691
5889,2017-11-01,RN7,1,9013,975,2764
5891,2017-11-01,RBD,1,3463,139,1190
5894,2017-11-01,RVV,1,13120,3994,4226
5896,2017-11-01,RXC,1,9424,566,2935
5899,2017-11-01,RDU,1,19811,1712,6029
5901,2017-11-01,RTE,1,11627,552,3718
5902,2017-11-01,RN3,1,6104,1614,2006
5904,2017-11-01,RN5,1,9279,1967,2345
5907,2017-11-01,R1F,1,3482,527,891
5909,2017-11-01,RWF,1,11885,1468,3800
5911,2017-11-01,RPA,1,7837,1333,2536
5913,2017-11-01,RVJ,1,7239,1403,2494
5914,2017-11-01,RBZ,1,3503,668,1088
5918,2017-11-01,RTH,1,11623,2372,3008
5921,2017-11-01,RK9,1,8231,1637,3120
5924,2017-11-01,RD3,1,5219,461,1666
5926,2017-11-01,RHU,1,9335,2725,3046
5930,2017-11-01,RHW,1,9665,1277,3159
5933,2017-11-01,REF,1,6059,1940,2582
5935,2017-11-01,RH8,1,8392,767,1968
5937,2017-11-01,RA2,1,5956,403,2289
5938,2017-11-01,RD1,1,6098,1688,2276
5940,2017-11-01,RNZ,1,3940,209,1131
5948,2017-11-01,RTP,1,8023,439,2495
5951,2017-11-01,RBA,1,5910,587,2018
5953,2017-11-01,RDZ,1,6203,380,1916
5956,2017-11-01,RA9,1,6129,613,2528
5958,2017-11-01,RHM,1,8582,1107,3029
5961,2017-11-01,RA7,1,9779,1019,3036
5964,2017-11-01,RYR,1,11573,965,3461
5966,2017-11-01,RA3,1,3732,509,1026
5970,2017-11-01,RA4,1,4528,150,1431
5971,2017-10-01,RF4,1,21482,3776,4962
5974,2017-10-01,R1H,1,27698,5476,7139
5979,2017-10-01,RQM,1,18024,1280,3829
5981,2017-10-01,RJ6,1,6729,826,2417
5984,2017-10-01,RVR,1,12722,874,3405
5987,2017-10-01,RJ1,1,12615,1583,3306
5991,2017-10-01,RQX,1,10560,507,1673
5993,2017-10-01,RYJ,1,10197,3171,3322
5996,2017-10-01,RJZ,1,18331,4147,4387
5999,2017-10-01,RAX,1,9197,758,2115
6001,2017-10-01,RJ2,1,18463,1758,4498
6003,2017-10-01,R1K,1,11624,3594,5298
6007,2017-10-01,RAP,1,14874,1898,2767
6009,2017-10-01,RAL,1,19285,2912,4135
6012,2017-10-01,RJ7,1,13370,1779,3850
6015,2017-10-01,RAS,1,5606,1546,2027
